	feature	feature_idx	coef	abs_coef	t	p	r2_model	df_resid	rng_seed	n_block	round_id	threshold	q_used	rank_p	cluster	x0_indices	p_oof_center	p_final_center
876	x255	215	-0.00011692848792035079	0.00011692848792035079	-0.40968608808904605	0.6820363463813414	0.6742146537929414	799540	101042	800000	1	0.01	459	330	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
877	x480	376	-0.00011616355103159963	0.00011616355103159963	-0.4074489437649666	0.6836783948931989	0.6742146537929414	799540	101042	800000	1	0.01	459	331	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
878	x167	153	0.00011599008816281995	0.00011599008816281995	0.40648612107366305	0.6843855614318118	0.6742146537929414	799540	101042	800000	1	0.01	459	332	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
879	x164	150	0.00011566152624903823	0.00011566152624903823	0.40542586570344435	0.6851646098047146	0.6742146537929414	799540	101042	800000	1	0.01	459	333	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
880	x23	20	-0.00011516414707173365	0.00011516414707173365	-0.4033844756355797	0.68666551337376	0.6742146537929414	799540	101042	800000	1	0.01	459	334	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
881	x364	296	-0.00011414604630645925	0.00011414604630645925	-0.39999407191965675	0.6891609899124866	0.6742146537929414	799540	101042	800000	1	0.01	459	335	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
882	x170	156	0.00011275910769160833	0.00011275910769160833	0.39518778700465484	0.692704410677708	0.6742146537929414	799540	101042	800000	1	0.01	459	336	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
883	x449	356	0.00011237637878041407	0.00011237637878041407	0.39380982679359744	0.6937215537842456	0.6742146537929414	799540	101042	800000	1	0.01	459	337	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
884	x483	378	0.00011024377528329387	0.00011024377528329387	0.3864076918101911	0.6991948572533546	0.6742146537929414	799540	101042	800000	1	0.01	459	338	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
885	x481	377	0.00010989781820446116	0.00010989781820446116	0.38555719355686296	0.6998247435728779	0.6742146537929414	799540	101042	800000	1	0.01	459	339	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
886	x333	268	-0.00010948475104176122	0.00010948475104176122	-0.3837907057910212	0.7011336792889987	0.6742146537929414	799540	101042	800000	1	0.01	459	340	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
887	x65	59	-0.00010753752950580911	0.00010753752950580911	-0.37724077949265417	0.7059947776091082	0.6742146537929414	799540	101042	800000	1	0.01	459	341	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
888	x271	220	-0.00010529583478643377	0.00010529583478643377	-0.36926397072158335	0.7119310757595172	0.6742146537929414	799540	101042	800000	1	0.01	459	342	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
889	x474	371	-0.00010517846912894202	0.00010517846912894202	-0.3685303776540684	0.712477896013105	0.6742146537929414	799540	101042	800000	1	0.01	459	343	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
890	x59	53	-0.0001048045836808913	0.0001048045836808913	-0.36717782201340704	0.713486478372683	0.6742146537929414	799540	101042	800000	1	0.01	459	344	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
891	x58	52	0.00010176046015820284	0.00010176046015820284	0.35689392148569815	0.7211713145507518	0.6742146537929414	799540	101042	800000	1	0.01	459	345	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
892	x163	149	9.930273459112346e-05	9.930273459112346e-05	0.34821074466776936	0.7276820107364661	0.6742146537929414	799540	101042	800000	1	0.01	459	346	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
893	x45	41	9.866478583497264e-05	9.866478583497264e-05	0.3456003080828485	0.7296432053285331	0.6742146537929414	799540	101042	800000	1	0.01	459	347	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
894	x132	122	9.792967956371464e-05	9.792967956371464e-05	0.3432790217082286	0.7313886515363686	0.6742146537929414	799540	101042	800000	1	0.01	459	348	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
895	x77	69	-9.704461985590578e-05	9.704461985590578e-05	-0.33991902541500046	0.7339175979400502	0.6742146537929414	799540	101042	800000	1	0.01	459	349	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
896	x298	243	9.591372744786962e-05	9.591372744786962e-05	0.3361833736132926	0.7367326781662649	0.6742146537929414	799540	101042	800000	1	0.01	459	350	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
897	x422	330	-9.492374280273393e-05	9.492374280273393e-05	-0.33266759148640834	0.7393853029155752	0.6742146537929414	799540	101042	800000	1	0.01	459	351	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
898	x442	349	9.46989230093477e-05	9.46989230093477e-05	0.33195328882033637	0.7399246179668058	0.6742146537929414	799540	101042	800000	1	0.01	459	352	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
899	x491	386	9.400639578529875e-05	9.400639578529875e-05	0.3297494970374315	0.7415893367032753	0.6742146537929414	799540	101042	800000	1	0.01	459	353	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
900	x302	247	-9.171774196866502e-05	9.171774196866502e-05	-0.32190671336462173	0.7475234513120113	0.6742146537929414	799540	101042	800000	1	0.01	459	354	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
901	x445	352	9.021744746039916e-05	9.021744746039916e-05	0.31599880958377496	0.7520034941758298	0.6742146537929414	799540	101042	800000	1	0.01	459	355	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
902	x108	98	-8.962820938248515e-05	8.962820938248515e-05	-0.3139237963617541	0.7535789983452861	0.6742146537929414	799540	101042	800000	1	0.01	459	356	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
903	x324	265	8.876484406443672e-05	8.876484406443672e-05	0.31118488061872146	0.7556601574807172	0.6742146537929414	799540	101042	800000	1	0.01	459	357	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
904	x443	350	8.835129597468566e-05	8.835129597468566e-05	0.309667391251643	0.7568139833167769	0.6742146537929414	799540	101042	800000	1	0.01	459	358	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
905	x149	138	8.778142996626579e-05	8.778142996626579e-05	0.30753939544197634	0.7584329218083949	0.6742146537929414	799540	101042	800000	1	0.01	459	359	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
906	x549	417	-8.680003650980826e-05	8.680003650980826e-05	-0.3040332908821738	0.7611026075880263	0.6742146537929414	799540	101042	800000	1	0.01	459	360	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
907	x418	326	-8.651310531735444e-05	8.651310531735444e-05	-0.3031655820221477	0.761763755897455	0.6742146537929414	799540	101042	800000	1	0.01	459	361	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
908	x211	186	-8.572165325183129e-05	8.572165325183129e-05	-0.30040199642867854	0.7638706191432468	0.6742146537929414	799540	101042	800000	1	0.01	459	362	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
909	x430	337	-8.481294013846792e-05	8.481294013846792e-05	-0.29689081563671865	0.7665499453954145	0.6742146537929414	799540	101042	800000	1	0.01	459	363	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
910	x103	93	-8.375351763415358e-05	8.375351763415358e-05	-0.29352273617958496	0.7691226996480719	0.6742146537929414	799540	101042	800000	1	0.01	459	364	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
911	x155	143	-8.28761829205663e-05	8.28761829205663e-05	-0.2904327935864979	0.7714852340089859	0.6742146537929414	799540	101042	800000	1	0.01	459	365	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
912	x321	263	-8.261040569908423e-05	8.261040569908423e-05	-0.28949599320559044	0.772201920715746	0.6742146537929414	799540	101042	800000	1	0.01	459	366	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
913	x419	327	8.137921254933692e-05	8.137921254933692e-05	0.2851515948893759	0.7755280769531343	0.6742146537929414	799540	101042	800000	1	0.01	459	367	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
914	x51	46	8.104124247415422e-05	8.104124247415422e-05	0.2839770217105057	0.776428063593376	0.6742146537929414	799540	101042	800000	1	0.01	459	368	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
915	x74	67	8.077969589118641e-05	8.077969589118641e-05	0.28296679823223064	0.7772023616894147	0.6742146537929414	799540	101042	800000	1	0.01	459	369	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
916	x39	36	-8.063003939624932e-05	8.063003939624932e-05	-0.28231074849745963	0.7777053176100757	0.6742146537929414	799540	101042	800000	1	0.01	459	370	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
917	x145	134	8.000752126322176e-05	8.000752126322176e-05	0.28070989694347587	0.7789329898233216	0.6742146537929414	799540	101042	800000	1	0.01	459	371	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
918	x139	129	-7.79562766532051e-05	7.79562766532051e-05	-0.27325073936594224	0.7846605496588777	0.6742146537929414	799540	101042	800000	1	0.01	459	372	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
919	x448	355	7.570491596007055e-05	7.570491596007055e-05	0.2652478986259996	0.7908185665295459	0.6742146537929414	799540	101042	800000	1	0.01	459	373	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
920	x350	283	-7.492975424272127e-05	7.492975424272127e-05	-0.26241220048531677	0.793003735151325	0.6742146537929414	799540	101042	800000	1	0.01	459	374	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
921	x120	110	-7.41990381726698e-05	7.41990381726698e-05	-0.25997225700165205	0.7948852406410047	0.6742146537929414	799540	101042	800000	1	0.01	459	375	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
922	x349	282	7.373528590311879e-05	7.373528590311879e-05	0.2584883570556406	0.7960300999475609	0.6742146537929414	799540	101042	800000	1	0.01	459	376	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
923	x81	73	-7.12809388846435e-05	7.12809388846435e-05	-0.24968649750001826	0.8028298651186875	0.6742146537929414	799540	101042	800000	1	0.01	459	377	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
924	x147	136	7.01681419747594e-05	7.01681419747594e-05	0.24600554969862837	0.8056779996102634	0.6742146537929414	799540	101042	800000	1	0.01	459	378	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
925	x177	163	-6.93988352597109e-05	6.93988352597109e-05	-0.24308960514191108	0.8079360459928985	0.6742146537929414	799540	101042	800000	1	0.01	459	379	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
926	x301	246	-6.751243310081147e-05	6.751243310081147e-05	-0.23667474491854926	0.8129091896346329	0.6742146537929414	799540	101042	800000	1	0.01	459	380	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
927	x72	65	6.73124805882073e-05	6.73124805882073e-05	0.2357119689418928	0.8136562420626425	0.6742146537929414	799540	101042	800000	1	0.01	459	381	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
928	x279	227	6.695047241923305e-05	6.695047241923305e-05	0.23460146827127085	0.8145181299133233	0.6742146537929414	799540	101042	800000	1	0.01	459	382	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
929	x458	362	-6.537359159160892e-05	6.537359159160892e-05	-0.22923036410936892	0.8186899323131438	0.6742146537929414	799540	101042	800000	1	0.01	459	383	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
930	x223	197	6.426339515224332e-05	6.426339515224332e-05	0.22519610343686727	0.821826778165997	0.6742146537929414	799540	101042	800000	1	0.01	459	384	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
931	x88	79	-6.323486528166495e-05	6.323486528166495e-05	-0.22185066959763236	0.8244301901650113	0.6742146537929414	799540	101042	800000	1	0.01	459	385	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
932	x351	284	-6.319729973926047e-05	6.319729973926047e-05	-0.2216677868648365	0.8245725652286497	0.6742146537929414	799540	101042	800000	1	0.01	459	386	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
933	x339	274	-6.14723331048665e-05	6.14723331048665e-05	-0.21547937600188266	0.8293936449330779	0.6742146537929414	799540	101042	800000	1	0.01	459	387	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
934	x69	63	6.135268947502077e-05	6.135268947502077e-05	0.21506923558470303	0.8297133939507582	0.6742146537929414	799540	101042	800000	1	0.01	459	388	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
935	x137	127	-6.072472384720246e-05	6.072472384720246e-05	-0.2127561892503419	0.8315171914870799	0.6742146537929414	799540	101042	800000	1	0.01	459	389	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
936	x186	170	-6.041527757976907e-05	6.041527757976907e-05	-0.21165604382594183	0.8323754369922238	0.6742146537929414	799540	101042	800000	1	0.01	459	390	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
937	x393	313	-5.9922894387780105e-05	5.9922894387780105e-05	-0.21019054561932463	0.8335190118102076	0.6742146537929414	799540	101042	800000	1	0.01	459	391	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
938	x338	273	-5.914213431489102e-05	5.914213431489102e-05	-0.20744246919081774	0.8356643710724087	0.6742146537929414	799540	101042	800000	1	0.01	459	392	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
939	x410	319	-5.893250107350664e-05	5.893250107350664e-05	-0.20672687974113071	0.8362232164698483	0.6742146537929414	799540	101042	800000	1	0.01	459	393	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
940	x76	68	-5.67753964515317e-05	5.67753964515317e-05	-0.19903770416266092	0.8422333015567657	0.6742146537929414	799540	101042	800000	1	0.01	459	394	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
941	x581	449	-5.6714092938207585e-05	5.6714092938207585e-05	-0.19883553532841738	0.8423914483354542	0.6742146537929414	799540	101042	800000	1	0.01	459	395	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
942	x189	172	-5.383239039168365e-05	5.383239039168365e-05	-0.1888439616049839	0.850215163246763	0.6742146537929414	799540	101042	800000	1	0.01	459	396	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
943	x9	7	-5.2805836816510624e-05	5.2805836816510624e-05	-0.1848473070790436	0.8533488483710825	0.6742146537929414	799540	101042	800000	1	0.01	459	397	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
944	x254	214	-5.191178208247598e-05	5.191178208247598e-05	-0.18187108701432636	0.8556839413744819	0.6742146537929414	799540	101042	800000	1	0.01	459	398	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
945	x358	291	-5.189217507279075e-05	5.189217507279075e-05	-0.18179992295702843	0.8557397910723852	0.6742146537929414	799540	101042	800000	1	0.01	459	399	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
946	x105	95	5.037360336627404e-05	5.037360336627404e-05	0.17656396351967235	0.8598509469567546	0.6742146537929414	799540	101042	800000	1	0.01	459	400	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
947	x295	240	-4.9978610651748244e-05	4.9978610651748244e-05	-0.17503283668016417	0.8610538762296372	0.6742146537929414	799540	101042	800000	1	0.01	459	401	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
948	x109	99	4.759982156819824e-05	4.759982156819824e-05	0.16684402816099805	0.8674928169216819	0.6742146537929414	799540	101042	800000	1	0.01	459	402	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
949	x62	56	-4.6567585063816814e-05	4.6567585063816814e-05	-0.16319098852208924	0.8703681024593597	0.6742146537929414	799540	101042	800000	1	0.01	459	403	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
950	x453	357	4.5742558854075874e-05	4.5742558854075874e-05	0.1603512912148705	0.8726043975183757	0.6742146537929414	799540	101042	800000	1	0.01	459	404	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
951	x202	179	4.564338082853269e-05	4.564338082853269e-05	0.1600753782030523	0.8728217368344648	0.6742146537929414	799540	101042	800000	1	0.01	459	405	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
952	x256	216	-4.543127051750129e-05	4.543127051750129e-05	-0.15931166392488075	0.8734233718787124	0.6742146537929414	799540	101042	800000	1	0.01	459	406	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
953	x332	267	-4.412030156894609e-05	4.412030156894609e-05	-0.15469515055900218	0.8770616923124355	0.6742146537929414	799540	101042	800000	1	0.01	459	407	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
954	x115	105	4.290770530380277e-05	4.290770530380277e-05	0.15036670417558287	0.8804753467179505	0.6742146537929414	799540	101042	800000	1	0.01	459	408	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
955	x413	322	4.200972083556276e-05	4.200972083556276e-05	0.147189915670668	0.8829821571463972	0.6742146537929414	799540	101042	800000	1	0.01	459	409	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
956	x33	30	-4.142715522394205e-05	4.142715522394205e-05	-0.1452501105756915	0.8845134394991517	0.6742146537929414	799540	101042	800000	1	0.01	459	410	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
957	x342	277	-3.8891061794984715e-05	3.8891061794984715e-05	-0.13631672719372595	0.8915709352485439	0.6742146537929414	799540	101042	800000	1	0.01	459	411	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
958	x154	142	-3.630715997980733e-05	3.630715997980733e-05	-0.1273673921253023	0.8986496553585932	0.6742146537929414	799540	101042	800000	1	0.01	459	412	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
959	x563	431	-3.6337014514785425e-05	3.6337014514785425e-05	-0.12733526507435383	0.8986750820007485	0.6742146537929414	799540	101042	800000	1	0.01	459	413	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
960	x31	28	3.6030758827844946e-05	3.6030758827844946e-05	0.12636257012500207	0.899444961092962	0.6742146537929414	799540	101042	800000	1	0.01	459	414	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
961	x363	295	-3.466194603893269e-05	3.466194603893269e-05	-0.12158511749965693	0.9032276311049419	0.6742146537929414	799540	101042	800000	1	0.01	459	415	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
962	x25	22	3.282290655216675e-05	3.282290655216675e-05	0.11504996530094248	0.9084055472548411	0.6742146537929414	799540	101042	800000	1	0.01	459	416	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
963	x477	374	3.279750103354814e-05	3.279750103354814e-05	0.1149575965346819	0.9084787610810172	0.6742146537929414	799540	101042	800000	1	0.01	459	417	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
964	x136	126	-3.206752592113289e-05	3.206752592113289e-05	-0.11242065709975724	0.9104899053754254	0.6742146537929414	799540	101042	800000	1	0.01	459	418	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
965	x336	271	-3.1578563158304313e-05	3.1578563158304313e-05	-0.11058957703691484	0.9119418408616579	0.6742146537929414	799540	101042	800000	1	0.01	459	419	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
966	x582	450	-3.0932980810003135e-05	3.0932980810003135e-05	-0.10845017817978148	0.9136386265991354	0.6742146537929414	799540	101042	800000	1	0.01	459	420	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
967	x248	208	-2.9272684687216107e-05	2.9272684687216107e-05	-0.10260924418716541	0.918273131502665	0.6742146537929414	799540	101042	800000	1	0.01	459	421	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
968	x361	293	-2.900984494361923e-05	2.900984494361923e-05	-0.10171754390539867	0.9189809018585507	0.6742146537929414	799540	101042	800000	1	0.01	459	422	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
969	x122	112	-2.8963915000434694e-05	2.8963915000434694e-05	-0.10145368706897412	0.9191903456021926	0.6742146537929414	799540	101042	800000	1	0.01	459	423	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
970	x30	27	-2.7516951558141526e-05	2.7516951558141526e-05	-0.09646204736440775	0.9231536393130162	0.6742146537929414	799540	101042	800000	1	0.01	459	424	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
971	x134	124	-2.669979158479138e-05	2.669979158479138e-05	-0.09357328012795878	0.925448159276998	0.6742146537929414	799540	101042	800000	1	0.01	459	425	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
972	x278	226	2.52619431178344e-05	2.52619431178344e-05	0.08852999125737392	0.9294554705112956	0.6742146537929414	799540	101042	800000	1	0.01	459	426	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
973	x540	408	-2.4949636060089436e-05	2.4949636060089436e-05	-0.08742158953274179	0.9303364310012958	0.6742146537929414	799540	101042	800000	1	0.01	459	427	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
974	x239	203	-2.2324348747722946e-05	2.2324348747722946e-05	-0.0782351183892125	0.9376410467596352	0.6742146537929414	799540	101042	800000	1	0.01	459	428	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
975	x590	458	2.188363933795499e-05	2.188363933795499e-05	0.07672180682291312	0.9388448755303751	0.6742146537929414	799540	101042	800000	1	0.01	459	429	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
976	x90	81	-2.0884949889384054e-05	2.0884949889384054e-05	-0.07318355057320138	0.9416600743321639	0.6742146537929414	799540	101042	800000	1	0.01	459	430	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
977	x113	103	-1.9195994891109744e-05	1.9195994891109744e-05	-0.06727325550249239	0.9463641844820079	0.6742146537929414	799540	101042	800000	1	0.01	459	431	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
978	x130	120	-1.8658443670590338e-05	1.8658443670590338e-05	-0.06541061897361018	0.9478470858231016	0.6742146537929414	799540	101042	800000	1	0.01	459	432	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
979	x340	275	1.84336083289362e-05	1.84336083289362e-05	0.06460654818710629	0.9484872870573615	0.6742146537929414	799540	101042	800000	1	0.01	459	433	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
980	x290	237	1.802267563918178e-05	1.802267563918178e-05	0.06320256861459986	0.9496052152117427	0.6742146537929414	799540	101042	800000	1	0.01	459	434	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
981	x18	15	1.777796846824906e-05	1.777796846824906e-05	0.06234863538277259	0.9502852139357504	0.6742146537929414	799540	101042	800000	1	0.01	459	435	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
982	x305	250	1.71648052794913e-05	1.71648052794913e-05	0.06020345047062184	0.9519936126705113	0.6742146537929414	799540	101042	800000	1	0.01	459	436	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
983	x29	26	-1.6440058325404648e-05	1.6440058325404648e-05	-0.057598169718166246	0.95406872200127	0.6742146537929414	799540	101042	800000	1	0.01	459	437	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
984	x378	302	-1.6118748227668338e-05	1.6118748227668338e-05	-0.05648267482505039	0.9549573110905084	0.6742146537929414	799540	101042	800000	1	0.01	459	438	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
985	x498	392	1.4660672647049837e-05	1.4660672647049837e-05	0.05141925826324162	0.958991452041223	0.6742146537929414	799540	101042	800000	1	0.01	459	439	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
986	x553	421	1.4282523970081104e-05	1.4282523970081104e-05	0.050027616106857416	0.9601003938956307	0.6742146537929414	799540	101042	800000	1	0.01	459	440	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
987	x152	140	-1.3945118693374713e-05	1.3945118693374713e-05	-0.04894017759371948	0.9609669823425315	0.6742146537929414	799540	101042	800000	1	0.01	459	441	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
988	x318	260	1.2179868141875097e-05	1.2179868141875097e-05	0.04270706182747289	0.9659350608475845	0.6742146537929414	799540	101042	800000	1	0.01	459	442	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
989	x588	456	-1.191843573355227e-05	1.191843573355227e-05	-0.04177896594997082	0.9666749135424176	0.6742146537929414	799540	101042	800000	1	0.01	459	443	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
990	x412	321	-1.1686034403231669e-05	1.1686034403231669e-05	-0.04097761979159896	0.9673137479238632	0.6742146537929414	799540	101042	800000	1	0.01	459	444	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
991	x174	160	-1.078112399279055e-05	1.078112399279055e-05	-0.03776305241475928	0.9698766126764233	0.6742146537929414	799540	101042	800000	1	0.01	459	445	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
992	x171	157	-1.071682662647719e-05	1.071682662647719e-05	-0.037541955622372995	0.9700528973331829	0.6742146537929414	799540	101042	800000	1	0.01	459	446	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
993	x357	290	1.051230539713692e-05	1.051230539713692e-05	0.0368308582218253	0.9706198786258706	0.6742146537929414	799540	101042	800000	1	0.01	459	447	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
994	x369	300	9.97028688487347e-06	9.97028688487347e-06	0.03495808766834461	0.9721131703516064	0.6742146537929414	799540	101042	800000	1	0.01	459	448	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
995	x200	177	-9.94399224181381e-06	9.94399224181381e-06	-0.03481628761311273	0.9722262415595175	0.6742146537929414	799540	101042	800000	1	0.01	459	449	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
996	x213	188	8.5004361487046e-06	8.5004361487046e-06	0.0297859661423868	0.9762377586321922	0.6742146537929414	799540	101042	800000	1	0.01	459	450	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
997	x114	104	-7.989691540319238e-06	7.989691540319238e-06	-0.027995702090716945	0.9776655860267398	0.6742146537929414	799540	101042	800000	1	0.01	459	451	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
998	x131	121	-7.96679714224879e-06	7.96679714224879e-06	-0.027926045031437523	0.9777211425798811	0.6742146537929414	799540	101042	800000	1	0.01	459	452	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
999	x44	40	5.848904698078608e-06	5.848904698078608e-06	0.020482299307692693	0.983658637332603	0.6742146537929414	799540	101042	800000	1	0.01	459	453	1	[376, 274, 207, 59, 134]	0.4924161612987518	0.09765449911355972
